ClubNumber;ClubName;MembershipName;Club Total;Total;Male;Female
AND-10685;ALBORÁN;Monitor con HN;66;0;0;0
AND-10685;ALBORÁN;Nacional;66;0;0;0
AND-10685;ALBORÁN;Promocional;66;0;0;0
AND-10685;ALBORÁN;Provincial;66;56;26;30
AND-10685;ALBORÁN;Territorial;66;10;7;3
MAD-144;ALCALA;Arbitro de pista;12;0;0;0
MAD-144;ALCALA;Entrenador de Club;12;0;0;0
MAD-144;ALCALA;Entrenador Nacional;12;0;0;0
MAD-144;ALCALA;Entrenador Provincial;12;0;0;0
MAD-144;ALCALA;Entrenador Territorial;12;0;0;0
MAD-144;ALCALA;Escolares;12;0;0;0
MAD-144;ALCALA;Homologada;12;0;0;0
MAD-144;ALCALA;Individual;12;0;0;0
MAD-144;ALCALA;Juez-Arbitro;12;0;0;0
MAD-144;ALCALA;Match Control;12;0;0;0
MAD-144;ALCALA;Monitor con HN;12;0;0;0
MAD-144;ALCALA;Nacional;12;5;4;1
MAD-144;ALCALA;Promocional;12;0;0;0
MAD-144;ALCALA;Provincial;12;0;0;0
MAD-144;ALCALA;Territorial;12;7;5;2
AND-232;ALCALÁ;Arbitro de pista;0;0;0;0
AND-232;ALCALÁ;Entrenador de Club;0;0;0;0
AND-232;ALCALÁ;Entrenador Nacional;0;0;0;0
AND-232;ALCALÁ;Entrenador Provincial;0;0;0;0
AND-232;ALCALÁ;Entrenador Territorial;0;0;0;0
AND-232;ALCALÁ;Escolares;0;0;0;0
AND-232;ALCALÁ;Homologada;0;0;0;0
AND-232;ALCALÁ;Individual;0;0;0;0
AND-232;ALCALÁ;Juez-Arbitro;0;0;0;0
AND-232;ALCALÁ;Match Control;0;0;0;0
AND-232;ALCALÁ;Monitor con HN;0;0;0;0
AND-232;ALCALÁ;Nacional;0;0;0;0
AND-232;ALCALÁ;Promocional;0;0;0;0
AND-232;ALCALÁ;Provincial;0;0;0;0
AND-232;ALCALÁ;Territorial;0;0;0;0
CAT-338;ALCANAR;Arbitro de pista;0;0;0;0
CAT-338;ALCANAR;Entrenador de Club;0;0;0;0
CAT-338;ALCANAR;Entrenador Nacional;0;0;0;0
CAT-338;ALCANAR;Entrenador Provincial;0;0;0;0
CAT-338;ALCANAR;Entrenador Territorial;0;0;0;0
CAT-338;ALCANAR;Escolares;0;0;0;0
CAT-338;ALCANAR;Homologada;0;0;0;0
CAT-338;ALCANAR;Individual;0;0;0;0
CAT-338;ALCANAR;Juez-Arbitro;0;0;0;0
CAT-338;ALCANAR;Match Control;0;0;0;0
CAT-338;ALCANAR;Monitor con HN;0;0;0;0
CAT-338;ALCANAR;Nacional;0;0;0;0
CAT-338;ALCANAR;Promocional;0;0;0;0
CAT-338;ALCANAR;Provincial;0;0;0;0
CAT-338;ALCANAR;Territorial;0;0;0;0
CVA-200;ALCOI;Arbitro de pista;0;0;0;0
CVA-200;ALCOI;Entrenador de Club;0;0;0;0
CVA-200;ALCOI;Entrenador Nacional;0;0;0;0
CVA-200;ALCOI;Entrenador Provincial;0;0;0;0
CVA-200;ALCOI;Entrenador Territorial;0;0;0;0
CVA-200;ALCOI;Escolares;0;0;0;0
CVA-200;ALCOI;Homologada;0;0;0;0
CVA-200;ALCOI;Individual;0;0;0;0
CVA-200;ALCOI;Juez-Arbitro;0;0;0;0
CVA-200;ALCOI;Match Control;0;0;0;0
CVA-200;ALCOI;Monitor con HN;0;0;0;0
CVA-200;ALCOI;Nacional;0;0;0;0
CVA-200;ALCOI;Promocional;0;0;0;0
CVA-200;ALCOI;Provincial;0;0;0;0
CVA-200;ALCOI;Territorial;0;0;0;0
ARA-236;ALCORISA;Arbitro de pista;0;0;0;0
ARA-236;ALCORISA;Entrenador de Club;0;0;0;0
ARA-236;ALCORISA;Entrenador Nacional;0;0;0;0
ARA-236;ALCORISA;Entrenador Provincial;0;0;0;0
ARA-236;ALCORISA;Entrenador Territorial;0;0;0;0
ARA-236;ALCORISA;Escolares;0;0;0;0
ARA-236;ALCORISA;Homologada;0;0;0;0
ARA-236;ALCORISA;Individual;0;0;0;0
ARA-236;ALCORISA;Juez-Arbitro;0;0;0;0
ARA-236;ALCORISA;Match Control;0;0;0;0
ARA-236;ALCORISA;Monitor con HN;0;0;0;0
ARA-236;ALCORISA;Nacional;0;0;0;0
ARA-236;ALCORISA;Promocional;0;0;0;0
ARA-236;ALCORISA;Provincial;0;0;0;0
ARA-236;ALCORISA;Territorial;0;0;0;0
GAL-124;ALCOUVE;Arbitro de pista;0;0;0;0
GAL-124;ALCOUVE;Entrenador de Club;0;0;0;0
GAL-124;ALCOUVE;Entrenador Nacional;0;0;0;0
GAL-124;ALCOUVE;Entrenador Provincial;0;0;0;0
GAL-124;ALCOUVE;Entrenador Territorial;0;0;0;0
GAL-124;ALCOUVE;Escolares;0;0;0;0
GAL-124;ALCOUVE;Homologada;0;0;0;0
GAL-124;ALCOUVE;Individual;0;0;0;0
GAL-124;ALCOUVE;Juez-Arbitro;0;0;0;0
GAL-124;ALCOUVE;Match Control;0;0;0;0
GAL-124;ALCOUVE;Monitor con HN;0;0;0;0
GAL-124;ALCOUVE;Nacional;0;0;0;0
GAL-124;ALCOUVE;Promocional;0;0;0;0
GAL-124;ALCOUVE;Provincial;0;0;0;0
GAL-124;ALCOUVE;Territorial;0;0;0;0
PVA-166;ALDAPETA;Arbitro de pista;31;0;0;0
PVA-166;ALDAPETA;Entrenador de Club;31;0;0;0
PVA-166;ALDAPETA;Entrenador Nacional;31;0;0;0
PVA-166;ALDAPETA;Entrenador Provincial;31;0;0;0
PVA-166;ALDAPETA;Entrenador Territorial;31;0;0;0
PVA-166;ALDAPETA;Escolares;31;0;0;0
PVA-166;ALDAPETA;Homologada;31;0;0;0
PVA-166;ALDAPETA;Individual;31;0;0;0
PVA-166;ALDAPETA;Juez-Arbitro;31;0;0;0
PVA-166;ALDAPETA;Match Control;31;0;0;0
PVA-166;ALDAPETA;Monitor con HN;31;0;0;0
PVA-166;ALDAPETA;Nacional;31;12;7;5
PVA-166;ALDAPETA;Promocional;31;0;0;0
PVA-166;ALDAPETA;Provincial;31;0;0;0
PVA-166;ALDAPETA;Territorial;31;19;16;3
ARA-56;ALFAJARIN;Arbitro de pista;23;0;0;0
ARA-56;ALFAJARIN;Entrenador de Club;23;0;0;0
ARA-56;ALFAJARIN;Entrenador Nacional;23;0;0;0
ARA-56;ALFAJARIN;Entrenador Provincial;23;0;0;0
ARA-56;ALFAJARIN;Entrenador Territorial;23;0;0;0
ARA-56;ALFAJARIN;Escolares;23;3;1;2
ARA-56;ALFAJARIN;Homologada;23;0;0;0
ARA-56;ALFAJARIN;Individual;23;0;0;0
ARA-56;ALFAJARIN;Juez-Arbitro;23;0;0;0
ARA-56;ALFAJARIN;Match Control;23;0;0;0
ARA-56;ALFAJARIN;Monitor con HN;23;0;0;0
ARA-56;ALFAJARIN;Nacional;23;16;8;8
ARA-56;ALFAJARIN;Promocional;23;0;0;0
ARA-56;ALFAJARIN;Provincial;23;0;0;0
ARA-56;ALFAJARIN;Territorial;23;4;4;0
AND-32;ALHAURÍN DE LA TORRE;Arbitro de pista;68;0;0;0
AND-32;ALHAURÍN DE LA TORRE;Entrenador de Club;68;0;0;0
AND-32;ALHAURÍN DE LA TORRE;Entrenador Nacional;68;0;0;0
AND-32;ALHAURÍN DE LA TORRE;Entrenador Provincial;68;0;0;0
AND-32;ALHAURÍN DE LA TORRE;Entrenador Territorial;68;0;0;0
AND-32;ALHAURÍN DE LA TORRE;Escolares;68;0;0;0
AND-32;ALHAURÍN DE LA TORRE;Homologada;68;0;0;0
AND-32;ALHAURÍN DE LA TORRE;Individual;68;0;0;0
AND-32;ALHAURÍN DE LA TORRE;Juez-Arbitro;68;0;0;0
AND-32;ALHAURÍN DE LA TORRE;Match Control;68;0;0;0
AND-32;ALHAURÍN DE LA TORRE;Monitor con HN;68;0;0;0
AND-32;ALHAURÍN DE LA TORRE;Nacional;68;13;8;5
AND-32;ALHAURÍN DE LA TORRE;Promocional;68;0;0;0
AND-32;ALHAURÍN DE LA TORRE;Provincial;68;40;25;15
AND-32;ALHAURÍN DE LA TORRE;Territorial;68;15;11;4
AND027323;ALHAURÍN EL GRANDE;Arbitro de pista;0;0;0;0
AND027323;ALHAURÍN EL GRANDE;Entrenador de Club;0;0;0;0
AND027323;ALHAURÍN EL GRANDE;Entrenador Nacional;0;0;0;0
AND027323;ALHAURÍN EL GRANDE;Entrenador Provincial;0;0;0;0
AND027323;ALHAURÍN EL GRANDE;Entrenador Territorial;0;0;0;0
AND027323;ALHAURÍN EL GRANDE;Escolares;0;0;0;0
AND027323;ALHAURÍN EL GRANDE;Homologada;0;0;0;0
AND027323;ALHAURÍN EL GRANDE;Individual;0;0;0;0
AND027323;ALHAURÍN EL GRANDE;Juez-Arbitro;0;0;0;0
AND027323;ALHAURÍN EL GRANDE;Match Control;0;0;0;0
AND027323;ALHAURÍN EL GRANDE;Monitor con HN;0;0;0;0
AND027323;ALHAURÍN EL GRANDE;Nacional;0;0;0;0
AND027323;ALHAURÍN EL GRANDE;Promocional;0;0;0;0
AND027323;ALHAURÍN EL GRANDE;Provincial;0;0;0;0
AND027323;ALHAURÍN EL GRANDE;Territorial;0;0;0;0
CVA-113;ALICANTE INTERCITY;Arbitro de pista;124;0;0;0
CVA-113;ALICANTE INTERCITY;Entrenador de Club;124;0;0;0
CVA-113;ALICANTE INTERCITY;Entrenador Nacional;124;0;0;0
CVA-113;ALICANTE INTERCITY;Entrenador Provincial;124;0;0;0
CVA-113;ALICANTE INTERCITY;Entrenador Territorial;124;0;0;0
CVA-113;ALICANTE INTERCITY;Escolares;124;93;42;51
CVA-113;ALICANTE INTERCITY;Homologada;124;0;0;0
CVA-113;ALICANTE INTERCITY;Individual;124;0;0;0
CVA-113;ALICANTE INTERCITY;Juez-Arbitro;124;0;0;0
CVA-113;ALICANTE INTERCITY;Match Control;124;0;0;0
CVA-113;ALICANTE INTERCITY;Monitor con HN;124;0;0;0
CVA-113;ALICANTE INTERCITY;Nacional;124;25;11;14
CVA-113;ALICANTE INTERCITY;Promocional;124;0;0;0
CVA-113;ALICANTE INTERCITY;Provincial;124;0;0;0
CVA-113;ALICANTE INTERCITY;Territorial;124;6;4;2
AND-8545;ALMERIA;Arbitro de pista;29;0;0;0
AND-8545;ALMERIA;Entrenador de Club;29;0;0;0
AND-8545;ALMERIA;Entrenador Nacional;29;0;0;0
AND-8545;ALMERIA;Entrenador Provincial;29;0;0;0
AND-8545;ALMERIA;Entrenador Territorial;29;0;0;0
AND-8545;ALMERIA;Escolares;29;0;0;0
AND-8545;ALMERIA;Homologada;29;0;0;0
AND-8545;ALMERIA;Individual;29;0;0;0
AND-8545;ALMERIA;Juez-Arbitro;29;0;0;0
AND-8545;ALMERIA;Match Control;29;0;0;0
AND-8545;ALMERIA;Monitor con HN;29;0;0;0
AND-8545;ALMERIA;Nacional;29;21;11;10
AND-8545;ALMERIA;Promocional;29;0;0;0
AND-8545;ALMERIA;Provincial;29;1;1;0
AND-8545;ALMERIA;Territorial;29;7;7;0
AND-16898;ALONGARVI;Arbitro de pista;0;0;0;0
AND-16898;ALONGARVI;Entrenador de Club;0;0;0;0
AND-16898;ALONGARVI;Entrenador Nacional;0;0;0;0
AND-16898;ALONGARVI;Entrenador Provincial;0;0;0;0
AND-16898;ALONGARVI;Entrenador Territorial;0;0;0;0
AND-16898;ALONGARVI;Escolares;0;0;0;0
AND-16898;ALONGARVI;Homologada;0;0;0;0
AND-16898;ALONGARVI;Individual;0;0;0;0
AND-16898;ALONGARVI;Juez-Arbitro;0;0;0;0
AND-16898;ALONGARVI;Match Control;0;0;0;0
AND-16898;ALONGARVI;Monitor con HN;0;0;0;0
AND-16898;ALONGARVI;Nacional;0;0;0;0
AND-16898;ALONGARVI;Promocional;0;0;0;0
AND-16898;ALONGARVI;Provincial;0;0;0;0
AND-16898;ALONGARVI;Territorial;0;0;0;0
ARA-245;ALTO ARA-TORLA;Arbitro de pista;0;0;0;0
ARA-245;ALTO ARA-TORLA;Entrenador de Club;0;0;0;0
ARA-245;ALTO ARA-TORLA;Entrenador Nacional;0;0;0;0
ARA-245;ALTO ARA-TORLA;Entrenador Provincial;0;0;0;0
ARA-245;ALTO ARA-TORLA;Entrenador Territorial;0;0;0;0
ARA-245;ALTO ARA-TORLA;Escolares;0;0;0;0
ARA-245;ALTO ARA-TORLA;Homologada;0;0;0;0
ARA-245;ALTO ARA-TORLA;Individual;0;0;0;0
ARA-245;ALTO ARA-TORLA;Juez-Arbitro;0;0;0;0
ARA-245;ALTO ARA-TORLA;Match Control;0;0;0;0
ARA-245;ALTO ARA-TORLA;Monitor con HN;0;0;0;0
ARA-245;ALTO ARA-TORLA;Nacional;0;0;0;0
ARA-245;ALTO ARA-TORLA;Promocional;0;0;0;0
ARA-245;ALTO ARA-TORLA;Provincial;0;0;0;0
ARA-245;ALTO ARA-TORLA;Territorial;0;0;0;0
AND-461;ALTO CONQUERO;Arbitro de pista;0;0;0;0
AND-461;ALTO CONQUERO;Entrenador de Club;0;0;0;0
AND-461;ALTO CONQUERO;Entrenador Nacional;0;0;0;0
AND-461;ALTO CONQUERO;Entrenador Provincial;0;0;0;0
AND-461;ALTO CONQUERO;Entrenador Territorial;0;0;0;0
AND-461;ALTO CONQUERO;Escolares;0;0;0;0
AND-461;ALTO CONQUERO;Homologada;0;0;0;0
AND-461;ALTO CONQUERO;Individual;0;0;0;0
AND-461;ALTO CONQUERO;Juez-Arbitro;0;0;0;0
AND-461;ALTO CONQUERO;Match Control;0;0;0;0
AND-461;ALTO CONQUERO;Monitor con HN;0;0;0;0
AND-461;ALTO CONQUERO;Nacional;0;0;0;0
AND-461;ALTO CONQUERO;Promocional;0;0;0;0
AND-461;ALTO CONQUERO;Provincial;0;0;0;0
AND-461;ALTO CONQUERO;Territorial;0;0;0;0
ARA-243;ALTORRINCON;Arbitro de pista;0;0;0;0
ARA-243;ALTORRINCON;Entrenador de Club;0;0;0;0
ARA-243;ALTORRINCON;Entrenador Nacional;0;0;0;0
ARA-243;ALTORRINCON;Entrenador Provincial;0;0;0;0
ARA-243;ALTORRINCON;Entrenador Territorial;0;0;0;0
ARA-243;ALTORRINCON;Escolares;0;0;0;0
ARA-243;ALTORRINCON;Homologada;0;0;0;0
ARA-243;ALTORRINCON;Individual;0;0;0;0
ARA-243;ALTORRINCON;Juez-Arbitro;0;0;0;0
ARA-243;ALTORRINCON;Match Control;0;0;0;0
ARA-243;ALTORRINCON;Monitor con HN;0;0;0;0
ARA-243;ALTORRINCON;Nacional;0;0;0;0
ARA-243;ALTORRINCON;Promocional;0;0;0;0
ARA-243;ALTORRINCON;Provincial;0;0;0;0
ARA-243;ALTORRINCON;Territorial;0;0;0;0
CLM+2;ALVAR FAÑEZ DE MINAYA;Arbitro de pista;0;0;0;0
CLM+2;ALVAR FAÑEZ DE MINAYA;Entrenador de Club;0;0;0;0
CLM+2;ALVAR FAÑEZ DE MINAYA;Entrenador Nacional;0;0;0;0
CLM+2;ALVAR FAÑEZ DE MINAYA;Entrenador Provincial;0;0;0;0
CLM+2;ALVAR FAÑEZ DE MINAYA;Entrenador Territorial;0;0;0;0
CLM+2;ALVAR FAÑEZ DE MINAYA;Escolares;0;0;0;0
CLM+2;ALVAR FAÑEZ DE MINAYA;Homologada;0;0;0;0
CLM+2;ALVAR FAÑEZ DE MINAYA;Individual;0;0;0;0
CLM+2;ALVAR FAÑEZ DE MINAYA;Juez-Arbitro;0;0;0;0
CLM+2;ALVAR FAÑEZ DE MINAYA;Match Control;0;0;0;0
CLM+2;ALVAR FAÑEZ DE MINAYA;Monitor con HN;0;0;0;0
CLM+2;ALVAR FAÑEZ DE MINAYA;Nacional;0;0;0;0
CLM+2;ALVAR FAÑEZ DE MINAYA;Promocional;0;0;0;0
CLM+2;ALVAR FAÑEZ DE MINAYA;Provincial;0;0;0;0
CLM+2;ALVAR FAÑEZ DE MINAYA;Territorial;0;0;0;0
16981;AMIGO- SAN HERMENEGILDO;Arbitro de pista;0;0;0;0
16981;AMIGO- SAN HERMENEGILDO;Entrenador de Club;0;0;0;0
16981;AMIGO- SAN HERMENEGILDO;Entrenador Nacional;0;0;0;0
16981;AMIGO- SAN HERMENEGILDO;Entrenador Provincial;0;0;0;0
16981;AMIGO- SAN HERMENEGILDO;Entrenador Territorial;0;0;0;0
16981;AMIGO- SAN HERMENEGILDO;Escolares;0;0;0;0
16981;AMIGO- SAN HERMENEGILDO;Homologada;0;0;0;0
16981;AMIGO- SAN HERMENEGILDO;Individual;0;0;0;0
16981;AMIGO- SAN HERMENEGILDO;Juez-Arbitro;0;0;0;0
16981;AMIGO- SAN HERMENEGILDO;Match Control;0;0;0;0
16981;AMIGO- SAN HERMENEGILDO;Monitor con HN;0;0;0;0
16981;AMIGO- SAN HERMENEGILDO;Nacional;0;0;0;0
16981;AMIGO- SAN HERMENEGILDO;Promocional;0;0;0;0
16981;AMIGO- SAN HERMENEGILDO;Provincial;0;0;0;0
16981;AMIGO- SAN HERMENEGILDO;Territorial;0;0;0;0
ARA-53;ANDORRA;Arbitro de pista;0;0;0;0
ARA-53;ANDORRA;Entrenador de Club;0;0;0;0
ARA-53;ANDORRA;Entrenador Nacional;0;0;0;0
ARA-53;ANDORRA;Entrenador Provincial;0;0;0;0
ARA-53;ANDORRA;Entrenador Territorial;0;0;0;0
ARA-53;ANDORRA;Escolares;0;0;0;0
ARA-53;ANDORRA;Homologada;0;0;0;0
ARA-53;ANDORRA;Individual;0;0;0;0
ARA-53;ANDORRA;Juez-Arbitro;0;0;0;0
ARA-53;ANDORRA;Match Control;0;0;0;0
ARA-53;ANDORRA;Monitor con HN;0;0;0;0
ARA-53;ANDORRA;Nacional;0;0;0;0
ARA-53;ANDORRA;Promocional;0;0;0;0
ARA-53;ANDORRA;Provincial;0;0;0;0
ARA-53;ANDORRA;Territorial;0;0;0;0
CNR-72;ANTIGUA;Arbitro de pista;0;0;0;0
CNR+5;ANTIGUA;Arbitro de pista;0;0;0;0
CNR-72;ANTIGUA;Entrenador de Club;0;0;0;0
CNR+5;ANTIGUA;Entrenador de Club;0;0;0;0
CNR-72;ANTIGUA;Entrenador Nacional;0;0;0;0
CNR+5;ANTIGUA;Entrenador Nacional;0;0;0;0
CNR-72;ANTIGUA;Entrenador Provincial;0;0;0;0
CNR+5;ANTIGUA;Entrenador Provincial;0;0;0;0
CNR-72;ANTIGUA;Entrenador Territorial;0;0;0;0
CNR+5;ANTIGUA;Entrenador Territorial;0;0;0;0
CNR-72;ANTIGUA;Escolares;0;0;0;0
CNR+5;ANTIGUA;Escolares;0;0;0;0
CNR-72;ANTIGUA;Homologada;0;0;0;0
CNR+5;ANTIGUA;Homologada;0;0;0;0
CNR-72;ANTIGUA;Individual;0;0;0;0
CNR+5;ANTIGUA;Individual;0;0;0;0
CNR-72;ANTIGUA;Juez-Arbitro;0;0;0;0
CNR+5;ANTIGUA;Juez-Arbitro;0;0;0;0
CNR-72;ANTIGUA;Match Control;0;0;0;0
CNR+5;ANTIGUA;Match Control;0;0;0;0
CNR-72;ANTIGUA;Monitor con HN;0;0;0;0
CNR+5;ANTIGUA;Monitor con HN;0;0;0;0
CNR-72;ANTIGUA;Nacional;0;0;0;0
CNR+5;ANTIGUA;Nacional;0;0;0;0
CNR-72;ANTIGUA;Promocional;0;0;0;0
CNR+5;ANTIGUA;Promocional;0;0;0;0
CNR-72;ANTIGUA;Provincial;0;0;0;0
CNR+5;ANTIGUA;Provincial;0;0;0;0
CNR-72;ANTIGUA;Territorial;0;0;0;0
CNR+5;ANTIGUA;Territorial;0;0;0;0
CYL+7;ANTONIO MACHADO;Arbitro de pista;0;0;0;0
CYL+7;ANTONIO MACHADO;Entrenador de Club;0;0;0;0
CYL+7;ANTONIO MACHADO;Entrenador Nacional;0;0;0;0
CYL+7;ANTONIO MACHADO;Entrenador Provincial;0;0;0;0
CYL+7;ANTONIO MACHADO;Entrenador Territorial;0;0;0;0
CYL+7;ANTONIO MACHADO;Escolares;0;0;0;0
CYL+7;ANTONIO MACHADO;Homologada;0;0;0;0
CYL+7;ANTONIO MACHADO;Individual;0;0;0;0
CYL+7;ANTONIO MACHADO;Juez-Arbitro;0;0;0;0
CYL+7;ANTONIO MACHADO;Match Control;0;0;0;0
CYL+7;ANTONIO MACHADO;Monitor con HN;0;0;0;0
CYL+7;ANTONIO MACHADO;Nacional;0;0;0;0
CYL+7;ANTONIO MACHADO;Promocional;0;0;0;0
CYL+7;ANTONIO MACHADO;Provincial;0;0;0;0
CYL+7;ANTONIO MACHADO;Territorial;0;0;0;0
CyL-101;ARETE;Arbitro de pista;8;0;0;0
CyL-101;ARETE;Entrenador de Club;8;0;0;0
CyL-101;ARETE;Entrenador Nacional;8;0;0;0
CyL-101;ARETE;Entrenador Provincial;8;0;0;0
CyL-101;ARETE;Entrenador Territorial;8;0;0;0
CyL-101;ARETE;Escolares;8;0;0;0
CyL-101;ARETE;Homologada;8;0;0;0
CyL-101;ARETE;Individual;8;0;0;0
CyL-101;ARETE;Juez-Arbitro;8;0;0;0
CyL-101;ARETE;Match Control;8;0;0;0
CyL-101;ARETE;Monitor con HN;8;0;0;0
CyL-101;ARETE;Nacional;8;2;1;1
CyL-101;ARETE;Promocional;8;0;0;0
CyL-101;ARETE;Provincial;8;0;0;0
CyL-101;ARETE;Territorial;8;6;4;2
CAT-300;ARGENTONA;Arbitro de pista;0;0;0;0
CAT-300;ARGENTONA;Entrenador de Club;0;0;0;0
CAT-300;ARGENTONA;Entrenador Nacional;0;0;0;0
CAT-300;ARGENTONA;Entrenador Provincial;0;0;0;0
CAT-300;ARGENTONA;Entrenador Territorial;0;0;0;0
CAT-300;ARGENTONA;Escolares;0;0;0;0
CAT-300;ARGENTONA;Homologada;0;0;0;0
CAT-300;ARGENTONA;Individual;0;0;0;0
CAT-300;ARGENTONA;Juez-Arbitro;0;0;0;0
CAT-300;ARGENTONA;Match Control;0;0;0;0
CAT-300;ARGENTONA;Monitor con HN;0;0;0;0
CAT-300;ARGENTONA;Nacional;0;0;0;0
CAT-300;ARGENTONA;Promocional;0;0;0;0
CAT-300;ARGENTONA;Provincial;0;0;0;0
CAT-300;ARGENTONA;Territorial;0;0;0;0
AND-14714;ARJONILLA;Arbitro de pista;37;0;0;0
AND-14714;ARJONILLA;Entrenador de Club;37;0;0;0
AND-14714;ARJONILLA;Entrenador Nacional;37;0;0;0
AND-14714;ARJONILLA;Entrenador Provincial;37;0;0;0
AND-14714;ARJONILLA;Entrenador Territorial;37;0;0;0
AND-14714;ARJONILLA;Escolares;37;0;0;0
AND-14714;ARJONILLA;Homologada;37;0;0;0
AND-14714;ARJONILLA;Individual;37;0;0;0
AND-14714;ARJONILLA;Juez-Arbitro;37;0;0;0
AND-14714;ARJONILLA;Match Control;37;0;0;0
AND-14714;ARJONILLA;Monitor con HN;37;0;0;0
AND-14714;ARJONILLA;Nacional;37;31;14;17
AND-14714;ARJONILLA;Promocional;37;0;0;0
AND-14714;ARJONILLA;Provincial;37;0;0;0
AND-14714;ARJONILLA;Territorial;37;6;4;2
200;ARLANZON;Arbitro de pista;23;0;0;0
200;ARLANZON;Entrenador de Club;23;0;0;0
200;ARLANZON;Entrenador Nacional;23;0;0;0
200;ARLANZON;Entrenador Provincial;23;0;0;0
200;ARLANZON;Entrenador Territorial;23;0;0;0
200;ARLANZON;Escolares;23;0;0;0
200;ARLANZON;Homologada;23;0;0;0
200;ARLANZON;Individual;23;0;0;0
200;ARLANZON;Juez-Arbitro;23;0;0;0
200;ARLANZON;Match Control;23;0;0;0
200;ARLANZON;Monitor con HN;23;0;0;0
200;ARLANZON;Nacional;23;0;0;0
200;ARLANZON;Promocional;23;0;0;0
200;ARLANZON;Provincial;23;0;0;0
200;ARLANZON;Territorial;23;23;10;13
AND-17507;ARMILLA;Arbitro de pista;24;0;0;0
AND-17507;ARMILLA;Entrenador de Club;24;0;0;0
AND-17507;ARMILLA;Entrenador Nacional;24;0;0;0
AND-17507;ARMILLA;Entrenador Provincial;24;0;0;0
AND-17507;ARMILLA;Entrenador Territorial;24;0;0;0
AND-17507;ARMILLA;Escolares;24;0;0;0
AND-17507;ARMILLA;Homologada;24;0;0;0
AND-17507;ARMILLA;Individual;24;0;0;0
AND-17507;ARMILLA;Juez-Arbitro;24;0;0;0
AND-17507;ARMILLA;Match Control;24;0;0;0
AND-17507;ARMILLA;Monitor con HN;24;0;0;0
AND-17507;ARMILLA;Nacional;24;11;6;5
AND-17507;ARMILLA;Promocional;24;0;0;0
AND-17507;ARMILLA;Provincial;24;2;1;1
AND-17507;ARMILLA;Territorial;24;11;6;5
PVA-211;ARONOVA;Arbitro de pista;15;0;0;0
PVA-211;ARONOVA;Entrenador de Club;15;0;0;0
PVA-211;ARONOVA;Entrenador Nacional;15;0;0;0
PVA-211;ARONOVA;Entrenador Provincial;15;0;0;0
PVA-211;ARONOVA;Entrenador Territorial;15;0;0;0
PVA-211;ARONOVA;Escolares;15;0;0;0
PVA-211;ARONOVA;Homologada;15;0;0;0
PVA-211;ARONOVA;Individual;15;0;0;0
PVA-211;ARONOVA;Juez-Arbitro;15;0;0;0
PVA-211;ARONOVA;Match Control;15;0;0;0
PVA-211;ARONOVA;Monitor con HN;15;0;0;0
PVA-211;ARONOVA;Nacional;15;9;5;4
PVA-211;ARONOVA;Promocional;15;0;0;0
PVA-211;ARONOVA;Provincial;15;0;0;0
PVA-211;ARONOVA;Territorial;15;6;2;4
25;ARROYO;Arbitro de pista;3;0;0;0
25;ARROYO;Entrenador de Club;3;0;0;0
25;ARROYO;Entrenador Nacional;3;0;0;0
25;ARROYO;Entrenador Provincial;3;0;0;0
25;ARROYO;Entrenador Territorial;3;0;0;0
25;ARROYO;Escolares;3;0;0;0
25;ARROYO;Homologada;3;0;0;0
25;ARROYO;Individual;3;0;0;0
25;ARROYO;Juez-Arbitro;3;0;0;0
25;ARROYO;Match Control;3;0;0;0
25;ARROYO;Monitor con HN;3;0;0;0
25;ARROYO;Nacional;3;0;0;0
25;ARROYO;Promocional;3;0;0;0
25;ARROYO;Provincial;3;0;0;0
25;ARROYO;Territorial;3;3;1;2
MAD-142;ARROYO TEJADA;Arbitro de pista;88;0;0;0
MAD-142;ARROYO TEJADA;Entrenador de Club;88;0;0;0
MAD-142;ARROYO TEJADA;Entrenador Nacional;88;0;0;0
MAD-142;ARROYO TEJADA;Entrenador Provincial;88;0;0;0
MAD-142;ARROYO TEJADA;Entrenador Territorial;88;0;0;0
MAD-142;ARROYO TEJADA;Escolares;88;0;0;0
MAD-142;ARROYO TEJADA;Homologada;88;0;0;0
MAD-142;ARROYO TEJADA;Individual;88;0;0;0
MAD-142;ARROYO TEJADA;Juez-Arbitro;88;0;0;0
MAD-142;ARROYO TEJADA;Match Control;88;0;0;0
MAD-142;ARROYO TEJADA;Monitor con HN;88;0;0;0
MAD-142;ARROYO TEJADA;Nacional;88;38;22;16
MAD-142;ARROYO TEJADA;Promocional;88;40;18;22
MAD-142;ARROYO TEJADA;Provincial;88;0;0;0
MAD-142;ARROYO TEJADA;Territorial;88;10;5;5
MAD-143;ARTURO SORIA;Arbitro de pista;0;0;0;0
MAD-143;ARTURO SORIA;Entrenador de Club;0;0;0;0
MAD-143;ARTURO SORIA;Entrenador Nacional;0;0;0;0
MAD-143;ARTURO SORIA;Entrenador Provincial;0;0;0;0
MAD-143;ARTURO SORIA;Entrenador Territorial;0;0;0;0
MAD-143;ARTURO SORIA;Escolares;0;0;0;0
MAD-143;ARTURO SORIA;Homologada;0;0;0;0
MAD-143;ARTURO SORIA;Individual;0;0;0;0
MAD-143;ARTURO SORIA;Juez-Arbitro;0;0;0;0
